_id,timestamp,uiVersion,user ID,userID,event,parameter,__v
64ef423f422709a28eaef818,2023-08-30T13:21:07.542Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:20548,0
64ef423f422709a28eaef822,2023-08-30T13:21:07.808Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:19826,0
64ef423f422709a28eaef824,2023-08-30T13:21:07.845Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:19681,0
64ef4240422709a28eaef826,2023-08-30T13:21:07.977Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:19537,0
64ef4240422709a28eaef828,2023-08-30T13:21:08.000Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:19393,0
64ef4240422709a28eaef82a,2023-08-30T13:21:08.092Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:19248,0
64ef4240422709a28eaef82c,2023-08-30T13:21:08.730Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:19393,0
64ef4241422709a28eaef82e,2023-08-30T13:21:09.090Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:19537,0
64ef4241422709a28eaef830,2023-08-30T13:21:09.194Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:19681,0
64ef4242422709a28eaef832,2023-08-30T13:21:10.153Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:19537,0
64ef4242422709a28eaef834,2023-08-30T13:21:10.193Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:19393,0
64ef4242422709a28eaef836,2023-08-30T13:21:10.234Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:19248,0
64ef4242422709a28eaef838,2023-08-30T13:21:10.254Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:19104,0
64ef4243422709a28eaef83a,2023-08-30T13:21:11.079Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:18959,0
64ef4243422709a28eaef83c,2023-08-30T13:21:11.099Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:18815,0
64ef4244422709a28eaef83e,2023-08-30T13:21:12.442Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:18959,0
64ef4244422709a28eaef840,2023-08-30T13:21:12.575Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:19104,0
64ef426c422709a28eaef842,2023-08-30T13:21:52.442Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:20693,0
64ef426c422709a28eaef844,2023-08-30T13:21:52.594Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:20548,0
64ef426c422709a28eaef846,2023-08-30T13:21:52.623Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:20259,0
64ef426c422709a28eaef848,2023-08-30T13:21:52.652Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:19970,0
64ef426c422709a28eaef84a,2023-08-30T13:21:52.685Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:19537,0
64ef426c422709a28eaef84c,2023-08-30T13:21:52.709Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:19104,0
64ef426c422709a28eaef84e,2023-08-30T13:21:52.714Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:18959,0
64ef426c422709a28eaef850,2023-08-30T13:21:52.740Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:18670,0
64ef426c422709a28eaef852,2023-08-30T13:21:52.764Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:18526,0
64ef426c422709a28eaef854,2023-08-30T13:21:52.795Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:18381,0
64ef426c422709a28eaef856,2023-08-30T13:21:52.818Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:18237,0
64ef426c422709a28eaef858,2023-08-30T13:21:52.845Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:17948,0
64ef426d422709a28eaef85a,2023-08-30T13:21:52.955Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:17804,0
64ef426d422709a28eaef85c,2023-08-30T13:21:53.484Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:17948,0
64ef426d422709a28eaef85e,2023-08-30T13:21:53.504Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:18093,0
64ef426d422709a28eaef860,2023-08-30T13:21:53.519Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:18237,0
64ef426d422709a28eaef862,2023-08-30T13:21:53.566Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:18526,0
64ef426d422709a28eaef864,2023-08-30T13:21:53.666Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:18670,0
64ef426d422709a28eaef866,2023-08-30T13:21:53.686Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:18815,0
64ef426e422709a28eaef868,2023-08-30T13:21:54.616Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:18670,0
64ef426e422709a28eaef86a,2023-08-30T13:21:54.699Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:18526,0
64ef426e422709a28eaef86c,2023-08-30T13:21:54.779Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:18381,0
64ef426e422709a28eaef86e,2023-08-30T13:21:54.871Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:18237,0
64ef426f422709a28eaef870,2023-08-30T13:21:55.287Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:18093,0
64ef426f422709a28eaef872,2023-08-30T13:21:55.371Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:17948,0
64ef426f422709a28eaef874,2023-08-30T13:21:55.447Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:17804,0
64ef4270422709a28eaef876,2023-08-30T13:21:56.597Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:17948,0
64ef4270422709a28eaef878,2023-08-30T13:21:56.776Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:18093,0
64ef4270422709a28eaef87a,2023-08-30T13:21:56.801Z,2,1016,1016,modify_value_numerical,Loan Amount#original_value:21775#Prefrences_value:18237,0
64ef4286422709a28eaef87c,2023-08-30T13:22:17.931Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:332852,0
64ef4286422709a28eaef87e,2023-08-30T13:22:18.055Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:365064,0
64ef4286422709a28eaef880,2023-08-30T13:22:18.083Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:397275,0
64ef4286422709a28eaef882,2023-08-30T13:22:18.126Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:413381,0
64ef4286422709a28eaef884,2023-08-30T13:22:18.149Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:429486,0
64ef4286422709a28eaef886,2023-08-30T13:22:18.194Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:445592,0
64ef4286422709a28eaef888,2023-08-30T13:22:18.222Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:461698,0
64ef4286422709a28eaef88a,2023-08-30T13:22:18.272Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:477804,0
64ef4286422709a28eaef88c,2023-08-30T13:22:18.294Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:493909,0
64ef4286422709a28eaef88e,2023-08-30T13:22:18.347Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:510015,0
64ef4286422709a28eaef890,2023-08-30T13:22:18.390Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:526121,0
64ef4287422709a28eaef892,2023-08-30T13:22:18.974Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:510015,0
64ef4287422709a28eaef894,2023-08-30T13:22:18.992Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:493909,0
64ef4287422709a28eaef896,2023-08-30T13:22:19.015Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:477804,0
64ef4287422709a28eaef898,2023-08-30T13:22:19.039Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:461698,0
64ef4287422709a28eaef89a,2023-08-30T13:22:19.090Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:429486,0
64ef4287422709a28eaef89c,2023-08-30T13:22:19.139Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:413381,0
64ef4287422709a28eaef89e,2023-08-30T13:22:19.196Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:397275,0
64ef4287422709a28eaef8a0,2023-08-30T13:22:19.308Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:365064,0
64ef4287422709a28eaef8a2,2023-08-30T13:22:19.341Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:348958,0
64ef4287422709a28eaef8a4,2023-08-30T13:22:19.360Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:332852,0
64ef4287422709a28eaef8a6,2023-08-30T13:22:19.382Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:316747,0
64ef4287422709a28eaef8a8,2023-08-30T13:22:19.411Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:284535,0
64ef4287422709a28eaef8aa,2023-08-30T13:22:19.441Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:220112,0
64ef4287422709a28eaef8ac,2023-08-30T13:22:19.460Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:204007,0
64ef4287422709a28eaef8ae,2023-08-30T13:22:19.482Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:155690,0
64ef4287422709a28eaef8b0,2023-08-30T13:22:19.503Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:139584,0
64ef4287422709a28eaef8b2,2023-08-30T13:22:19.527Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:123478,0
64ef4287422709a28eaef8b4,2023-08-30T13:22:19.559Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:91267,0
64ef4287422709a28eaef8b6,2023-08-30T13:22:19.591Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:75161,0
64ef4287422709a28eaef8b8,2023-08-30T13:22:19.616Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:42950,0
64ef4288422709a28eaef8ba,2023-08-30T13:22:20.008Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:59056,0
64ef4288422709a28eaef8bc,2023-08-30T13:22:20.026Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:75161,0
64ef4288422709a28eaef8be,2023-08-30T13:22:20.048Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:91267,0
64ef4288422709a28eaef8c0,2023-08-30T13:22:20.069Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:107373,0
64ef4288422709a28eaef8c2,2023-08-30T13:22:20.086Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:139584,0
64ef4288422709a28eaef8c4,2023-08-30T13:22:20.143Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:155690,0
64ef4288422709a28eaef8c6,2023-08-30T13:22:20.251Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:171795,0
64ef4289422709a28eaef8c8,2023-08-30T13:22:20.996Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:155690,0
64ef4289422709a28eaef8ca,2023-08-30T13:22:21.073Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:139584,0
64ef4289422709a28eaef8cc,2023-08-30T13:22:21.197Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:123478,0
64ef4289422709a28eaef8ce,2023-08-30T13:22:21.328Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:107373,0
64ef428f422709a28eaef8d0,2023-08-30T13:22:26.977Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:139584,0
64ef428f422709a28eaef8d2,2023-08-30T13:22:27.171Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:155690,0
64ef428f422709a28eaef8d4,2023-08-30T13:22:27.194Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:171795,0
64ef428f422709a28eaef8d6,2023-08-30T13:22:27.244Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:187901,0
64ef428f422709a28eaef8d8,2023-08-30T13:22:27.295Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:204007,0
64ef428f422709a28eaef8da,2023-08-30T13:22:27.852Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:187901,0
64ef428f422709a28eaef8dc,2023-08-30T13:22:27.899Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:171795,0
64ef4290422709a28eaef8de,2023-08-30T13:22:28.039Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:155690,0
64ef4290422709a28eaef8e0,2023-08-30T13:22:28.548Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:139584,0
64ef4290422709a28eaef8e2,2023-08-30T13:22:28.836Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:123478,0
64ef4292422709a28eaef8e4,2023-08-30T13:22:30.081Z,2,1016,1016,modify_value_numerical,Total balance of accounts#original_value:113562#Prefrences_value:139584,0
64ef42a9422709a28eaef8e6,2023-08-30T13:22:53.730Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:741,0
64ef42a9422709a28eaef8e8,2023-08-30T13:22:53.801Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:748,0
64ef42a9422709a28eaef8ea,2023-08-30T13:22:53.827Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:754,0
64ef42a9422709a28eaef8ec,2023-08-30T13:22:53.855Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:760,0
64ef42a9422709a28eaef8ee,2023-08-30T13:22:53.881Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:766,0
64ef42aa422709a28eaef8f0,2023-08-30T13:22:53.935Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:773,0
64ef42aa422709a28eaef8f2,2023-08-30T13:22:53.985Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:779,0
64ef42aa422709a28eaef8f4,2023-08-30T13:22:54.008Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:785,0
64ef42ad422709a28eaef8f6,2023-08-30T13:22:57.567Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:698,0
64ef42ad422709a28eaef8f8,2023-08-30T13:22:57.592Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:704,0
64ef42ad422709a28eaef8fa,2023-08-30T13:22:57.620Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:710,0
64ef42ad422709a28eaef8fc,2023-08-30T13:22:57.647Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:716,0
64ef42ad422709a28eaef8fe,2023-08-30T13:22:57.673Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:729,0
64ef42ad422709a28eaef900,2023-08-30T13:22:57.697Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:735,0
64ef42ad422709a28eaef902,2023-08-30T13:22:57.715Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:741,0
64ef42ad422709a28eaef904,2023-08-30T13:22:57.738Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:748,0
64ef42ad422709a28eaef906,2023-08-30T13:22:57.774Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:754,0
64ef42ad422709a28eaef908,2023-08-30T13:22:57.795Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:760,0
64ef42ad422709a28eaef90a,2023-08-30T13:22:57.841Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:766,0
64ef42ae422709a28eaef90c,2023-08-30T13:22:58.251Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:773,0
64ef42ae422709a28eaef90e,2023-08-30T13:22:58.343Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:779,0
64ef42ae422709a28eaef910,2023-08-30T13:22:58.430Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:785,0
64ef42b3422709a28eaef912,2023-08-30T13:23:03.481Z,2,1016,1016,modify_value_categorical,Hardship flag#Prefrences_acceptable_values:Y,0
64ef42b4422709a28eaef914,2023-08-30T13:23:03.971Z,2,1016,1016,modify_value_categorical,Hardship flag#Prefrences_acceptable_values:N,0
64ef42c9422709a28eaef916,2023-08-30T13:23:25.213Z,2,1016,1016,interface_2,resubmit_loan_plan,0
64ef4308422709a28eaef918,2023-08-30T13:24:28.318Z,2,1016,1016,smily_interaction,#capital_gain#0#2965.231155778895#education#Assoc-voc#Prof-school#occupation#Prof-specialty#Exec-managerial#workclass#Private#Federal-gov#hardship_flag#N#Y#last_fico_range_low#650#1059#smily_value#1,0
64ef4314422709a28eaef91a,2023-08-30T13:24:40.690Z,2,1016,1016,modify_plan_button,#CLICKED#capital_gain#0#2965.231155778895#education#Assoc-voc#Prof-school#occupation#Prof-specialty#Exec-managerial#workclass#Private#Federal-gov#hardship_flag#N#Y#last_fico_range_low#650#1059,0
64ef4320422709a28eaef91c,2023-08-30T13:24:52.587Z,2,1016,1016,modify_value_categorical,Workclass#Prefrences_acceptable_values:Private,0
64ef4324422709a28eaef91e,2023-08-30T13:24:56.780Z,2,1016,1016,modify_value_categorical,Job#Prefrences_acceptable_values:Prof-specialty,0
64ef432a422709a28eaef920,2023-08-30T13:25:01.907Z,2,1016,1016,modify_value_categorical,Job#Prefrences_acceptable_values:Sales,0
64ef432a422709a28eaef922,2023-08-30T13:25:02.627Z,2,1016,1016,modify_value_categorical,Job#Prefrences_acceptable_values:Other-service,0
64ef4332422709a28eaef924,2023-08-30T13:25:10.062Z,2,1016,1016,modify_value_categorical,Education#Prefrences_acceptable_values:Assoc-voc,0
64ef4341422709a28eaef926,2023-08-30T13:25:25.407Z,2,1016,1016,modify_value_categorical,Verification Status#Prefrences_acceptable_values:Verified,0
64ef434b422709a28eaef928,2023-08-30T13:25:35.836Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:760,0
64ef434b422709a28eaef92a,2023-08-30T13:25:35.917Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:779,0
64ef434c422709a28eaef92c,2023-08-30T13:25:35.952Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:841,0
64ef434c422709a28eaef92e,2023-08-30T13:25:36.001Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:973,0
64ef434c422709a28eaef930,2023-08-30T13:25:36.028Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:985,0
64ef434c422709a28eaef932,2023-08-30T13:25:36.067Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:992,0
64ef434c422709a28eaef934,2023-08-30T13:25:36.156Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:998,0
64ef434c422709a28eaef936,2023-08-30T13:25:36.201Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:1004,0
64ef434c422709a28eaef938,2023-08-30T13:25:36.218Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:1010,0
64ef434c422709a28eaef93a,2023-08-30T13:25:36.244Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:1017,0
64ef434c422709a28eaef93c,2023-08-30T13:25:36.264Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:1023,0
64ef434c422709a28eaef93e,2023-08-30T13:25:36.485Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:1029,0
64ef434c422709a28eaef940,2023-08-30T13:25:36.504Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:1035,0
64ef434c422709a28eaef942,2023-08-30T13:25:36.528Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:1048,0
64ef434c422709a28eaef944,2023-08-30T13:25:36.556Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:1054,0
64ef434c422709a28eaef946,2023-08-30T13:25:36.583Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:1067,0
64ef434c422709a28eaef948,2023-08-30T13:25:36.607Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:1073,0
64ef434c422709a28eaef94a,2023-08-30T13:25:36.624Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:1086,0
64ef434c422709a28eaef94c,2023-08-30T13:25:36.645Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:1092,0
64ef434c422709a28eaef94e,2023-08-30T13:25:36.668Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:1098,0
64ef434c422709a28eaef950,2023-08-30T13:25:36.719Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:1104,0
64ef434c422709a28eaef952,2023-08-30T13:25:36.888Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:1111,0
64ef434d422709a28eaef954,2023-08-30T13:25:36.951Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:1123,0
64ef434d422709a28eaef956,2023-08-30T13:25:37.001Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:1129,0
64ef434d422709a28eaef958,2023-08-30T13:25:37.020Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:1136,0
64ef434d422709a28eaef95a,2023-08-30T13:25:37.092Z,2,1016,1016,modify_value_numerical,Installment#original_value:745.07#Prefrences_value:1142,0
64ef4350422709a28eaef95c,2023-08-30T13:25:40.678Z,2,1016,1016,interface_2,resubmit_loan_plan,0
64ef438c422709a28eaef95e,2023-08-30T13:26:40.095Z,2,1016,1016,smily_interaction,#capital_gain#0#3995.1758793969852#education#Assoc-voc#Prof-school#hours_per_week#40#51#occupation#Prof-specialty#Exec-managerial#workclass#Private#Federal-gov#hardship_flag#N#Y#smily_value#1,0
64ef438d422709a28eaef960,2023-08-30T13:26:40.910Z,2,1016,1016,keep_plan_button,#CLICKED##capital_gain#0#3995.1758793969852#education#Assoc-voc#Prof-school#hours_per_week#40#51#occupation#Prof-specialty#Exec-managerial#workclass#Private#Federal-gov#hardship_flag#N#Y,0
64f0cb55c17701856ff239ef,2023-08-31T17:18:13.841Z,2,1017,1017,session_started,"""clicked#1017""",0
64f0cb78c17701856ff239f1,2023-08-31T17:18:48.550Z,2,1017,1017,request_plans_button,clicked,0
64f0cb97c17701856ff239f3,2023-08-31T17:19:19.589Z,2,1017,1017,smily_interaction,#education#Assoc-voc#Prof-school#occupation#Prof-specialty#Exec-managerial#workclass#Private#Federal-gov#hardship_flag#N#Y#smily_value#4,0
64f0cbb2c17701856ff239f5,2023-08-31T17:19:46.334Z,2,1017,1017,modify_plan_button,#CLICKED#education#Assoc-voc#Prof-school#occupation#Prof-specialty#Exec-managerial#workclass#Private#Federal-gov#hardship_flag#N#Y,0
64f0cbc3c17701856ff239f7,2023-08-31T17:20:03.344Z,2,1017,1017,interface_2,resubmit_loan_plan,0
64f0cbeac17701856ff239f9,2023-08-31T17:20:42.108Z,2,1017,1017,smily_interaction,#education#Assoc-voc#Prof-school#occupation#Prof-specialty#Exec-managerial#workclass#Private#Federal-gov#hardship_flag#N#Y#verification_status#Source Verified#Verified#smily_value#5,0
64f0cbeec17701856ff239fb,2023-08-31T17:20:46.189Z,2,1017,1017,modify_plan_button,#CLICKED#education#Assoc-voc#Prof-school#occupation#Prof-specialty#Exec-managerial#workclass#Private#Federal-gov#hardship_flag#N#Y#verification_status#Source Verified#Verified,0
64f0cbf2c17701856ff239fd,2023-08-31T17:20:50.058Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:22,0
64f0cbf2c17701856ff239ff,2023-08-31T17:20:50.214Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:44,0
64f0cbf2c17701856ff23a01,2023-08-31T17:20:50.231Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:137,0
64f0cbf2c17701856ff23a03,2023-08-31T17:20:50.248Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:285,0
64f0cbf2c17701856ff23a05,2023-08-31T17:20:50.265Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:374,0
64f0cbf2c17701856ff23a07,2023-08-31T17:20:50.279Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:504,0
64f0cbf2c17701856ff23a09,2023-08-31T17:20:50.298Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:567,0
64f0cbf2c17701856ff23a0b,2023-08-31T17:20:50.312Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:626,0
64f0cbf2c17701856ff23a0d,2023-08-31T17:20:50.332Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:663,0
64f0cbf2c17701856ff23a0f,2023-08-31T17:20:50.346Z,2,1017,1017,modify_value_numerical,Total number of credit lines#original_value:28#Prefrences_value:670,0
